date,provider,resource_id,resource_type,service,region,vcpu,memory_gb,cpu_util_percent,cpu_hours,memory_gb_hours,storage_gb,network_gb,is_spot,idle_flag,cost_usd
2025-05-19,aws,aws-002,vm,EC2,eu-west-1,4,8,37.486,8.997,1.89,515.041,14.573,False,False,2.3331
2025-05-20,aws,aws-002,vm,EC2,eu-west-1,4,8,40.142,9.634,2.053,518.478,5.907,False,False,2.3313
2025-05-21,aws,aws-002,vm,EC2,eu-west-1,4,8,31.161,7.479,1.887,519.317,13.677,False,False,2.2627
2025-05-22,aws,aws-002,vm,EC2,eu-west-1,4,8,37.004,8.881,1.708,515.608,9.286,False,False,2.2748
2025-05-23,aws,aws-002,vm,EC2,eu-west-1,4,8,31.636,7.593,1.396,514.389,7.457,False,False,1.9601
2025-05-24,aws,aws-002,vm,EC2,eu-west-1,4,8,17.651,4.236,0.765,513.023,10.524,False,False,1.6307
2025-05-25,aws,aws-002,vm,EC2,eu-west-1,4,8,19.354,4.645,1.592,510.932,11.852,False,False,1.5172
2025-05-26,aws,aws-002,vm,EC2,eu-west-1,4,8,39.286,9.429,2.199,517.985,16.783,False,False,2.5004
2025-05-27,aws,aws-002,vm,EC2,eu-west-1,4,8,30.28,7.267,2.028,516.033,7.755,False,False,1.9846
2025-05-28,aws,aws-002,vm,EC2,eu-west-1,4,8,34.952,8.388,1.56,521.25,9.918,False,False,2.1147
2025-05-29,aws,aws-002,vm,EC2,eu-west-1,4,8,36.961,8.871,3.123,518.627,9.285,False,False,2.1054
2025-05-30,aws,aws-002,vm,EC2,eu-west-1,4,8,29.116,6.988,2.552,517.319,13.039,False,False,2.1164
2025-05-31,aws,aws-002,vm,EC2,eu-west-1,4,8,24.818,5.956,1.099,518.58,9.013,False,False,1.9057
2025-06-01,aws,aws-002,vm,EC2,eu-west-1,4,8,21.307,5.114,1.652,514.488,7.842,False,False,1.5695
2025-06-02,aws,aws-002,vm,EC2,eu-west-1,4,8,29.39,7.054,1.736,519.524,17.173,False,False,2.0396
2025-06-03,aws,aws-002,vm,EC2,eu-west-1,4,8,32.591,7.822,2.742,519.054,10.778,False,False,2.2324
2025-06-04,aws,aws-002,vm,EC2,eu-west-1,4,8,37.771,9.065,2.201,518.303,12.612,False,False,2.2303
2025-06-05,aws,aws-002,vm,EC2,eu-west-1,4,8,40.401,9.696,1.773,515.336,9.911,False,False,2.4579
2025-06-06,aws,aws-002,vm,EC2,eu-west-1,4,8,38.784,9.308,2.745,519.173,10.255,False,False,2.4693
2025-06-07,aws,aws-002,vm,EC2,eu-west-1,4,8,23.27,5.585,1.962,526.895,9.658,False,False,1.8352
2025-06-08,aws,aws-002,vm,EC2,eu-west-1,4,8,23.021,5.525,1.361,515.864,9.437,False,False,1.5355
2025-06-09,aws,aws-002,vm,EC2,eu-west-1,4,8,35.653,8.557,1.47,521.623,11.018,False,False,2.187
2025-06-10,aws,aws-002,vm,EC2,eu-west-1,4,8,39.835,9.561,2.434,514.474,11.806,False,False,2.263
2025-06-11,aws,aws-002,vm,EC2,eu-west-1,4,8,36.296,8.711,2.531,517.8,12.123,False,False,2.071
2025-06-12,aws,aws-002,vm,EC2,eu-west-1,4,8,38.283,9.188,1.638,525.472,9.228,False,False,2.1488
2025-06-13,aws,aws-002,vm,EC2,eu-west-1,4,8,37.086,8.901,2.023,522.207,9.006,False,False,2.0743
2025-06-14,aws,aws-002,vm,EC2,eu-west-1,4,8,22.591,5.422,1.786,521.609,5.939,False,False,1.7111
2025-06-15,aws,aws-002,vm,EC2,eu-west-1,4,8,23.848,5.724,1.557,518.768,9.946,False,False,1.9022
2025-06-16,aws,aws-002,vm,EC2,eu-west-1,4,8,31.725,7.614,1.829,521.526,14.385,False,False,2.1901
2025-06-17,aws,aws-002,vm,EC2,eu-west-1,4,8,34.86,8.366,2.682,522.41,10.314,False,False,2.1696
2025-06-18,aws,aws-002,vm,EC2,eu-west-1,4,8,33.326,7.998,2.189,523.975,7.817,False,False,2.1137
2025-06-19,aws,aws-002,vm,EC2,eu-west-1,4,8,34.429,8.263,2.128,519.521,10.706,False,False,2.0919
2025-06-20,aws,aws-002,vm,EC2,eu-west-1,4,8,33.298,7.992,1.933,528.535,8.175,False,False,2.2149
2025-06-21,aws,aws-002,vm,EC2,eu-west-1,4,8,15.014,3.603,1.243,527.127,6.998,False,False,1.3608
2025-06-22,aws,aws-002,vm,EC2,eu-west-1,4,8,20.482,4.916,0.857,522.536,10.227,False,False,1.6792
2025-06-23,aws,aws-002,vm,EC2,eu-west-1,4,8,35.578,8.539,2.549,525.13,13.252,False,False,2.2819
2025-06-24,aws,aws-002,vm,EC2,eu-west-1,4,8,32.523,7.806,1.535,522.34,11.047,False,False,2.1668
2025-06-25,aws,aws-002,vm,EC2,eu-west-1,4,8,38.003,9.121,1.596,525.611,9.548,False,False,2.1217
2025-06-26,aws,aws-002,vm,EC2,eu-west-1,4,8,28.188,6.765,1.601,522.285,12.717,False,False,1.8189
2025-06-27,aws,aws-002,vm,EC2,eu-west-1,4,8,36.689,8.805,1.774,526.348,8.757,False,False,2.3407
2025-06-28,aws,aws-002,vm,EC2,eu-west-1,4,8,21.376,5.13,1.496,523.53,6.755,False,False,1.4732
2025-06-29,aws,aws-002,vm,EC2,eu-west-1,4,8,18.773,4.505,1.305,528.025,14.124,False,False,1.6142
2025-06-30,aws,aws-002,vm,EC2,eu-west-1,4,8,32.313,7.755,2.812,529.184,15.142,False,False,2.2324
2025-07-01,aws,aws-002,vm,EC2,eu-west-1,4,8,41.594,9.983,3.285,524.139,12.076,False,False,2.3901
2025-07-02,aws,aws-002,vm,EC2,eu-west-1,4,8,32.239,7.737,1.969,521.101,12.512,False,False,1.9936
2025-07-03,aws,aws-002,vm,EC2,eu-west-1,4,8,37.291,8.95,1.709,527.931,10.401,False,False,2.3343
2025-07-04,aws,aws-002,vm,EC2,eu-west-1,4,8,40.688,9.765,3.31,525.851,13.489,False,False,2.4197
2025-07-05,aws,aws-002,vm,EC2,eu-west-1,4,8,20.425,4.902,1.642,530.566,12.694,False,False,1.7159
2025-07-06,aws,aws-002,vm,EC2,eu-west-1,4,8,22.969,5.513,2.005,524.31,10.268,False,False,1.8121
2025-07-07,aws,aws-002,vm,EC2,eu-west-1,4,8,38.782,9.308,3.074,528.591,6.455,False,False,2.4306
2025-07-08,aws,aws-002,vm,EC2,eu-west-1,4,8,40.641,9.754,2.777,533.907,5.278,False,False,2.3844
2025-07-09,aws,aws-002,vm,EC2,eu-west-1,4,8,39.891,9.574,2.915,530.086,13.658,False,False,2.5146
2025-07-10,aws,aws-002,vm,EC2,eu-west-1,4,8,39.032,9.368,1.579,525.727,13.422,False,False,2.5679
2025-07-11,aws,aws-002,vm,EC2,eu-west-1,4,8,35.77,8.585,1.601,533.564,9.59,False,False,2.0958
2025-07-12,aws,aws-002,vm,EC2,eu-west-1,4,8,26.629,6.391,1.853,531.184,9.095,False,False,1.9697
2025-07-13,aws,aws-002,vm,EC2,eu-west-1,4,8,20.056,4.813,1.336,525.95,7.162,False,False,1.4395
2025-07-14,aws,aws-002,vm,EC2,eu-west-1,4,8,40.869,9.809,3.589,529.482,8.529,False,False,2.4848
2025-07-15,aws,aws-002,vm,EC2,eu-west-1,4,8,29.619,7.109,2.445,525.803,15.082,False,False,1.9915
2025-07-16,aws,aws-002,vm,EC2,eu-west-1,4,8,31.142,7.474,2.433,534.988,11.291,False,False,2.047
2025-07-17,aws,aws-002,vm,EC2,eu-west-1,4,8,32.991,7.918,2.337,531.879,8.728,False,False,2.122
2025-07-18,aws,aws-002,vm,EC2,eu-west-1,4,8,42.519,10.204,3.081,535.425,9.146,False,False,2.6003
2025-07-19,aws,aws-002,vm,EC2,eu-west-1,4,8,21.814,5.235,1.394,535.448,8.576,False,False,1.7526
2025-07-20,aws,aws-002,vm,EC2,eu-west-1,4,8,19.94,4.786,1.219,536.833,9.183,False,False,1.5786
2025-07-21,aws,aws-002,vm,EC2,eu-west-1,4,8,30.372,7.289,1.344,534.14,6.633,False,False,2.072
2025-07-22,aws,aws-002,vm,EC2,eu-west-1,4,8,29.515,7.083,2.082,538.562,9.659,False,False,1.9426
2025-07-23,aws,aws-002,vm,EC2,eu-west-1,4,8,33.429,8.023,2.685,536.896,4.99,False,False,2.1161
2025-07-24,aws,aws-002,vm,EC2,eu-west-1,4,8,30.835,7.4,1.728,530.241,9.157,False,False,2.0247
2025-07-25,aws,aws-002,vm,EC2,eu-west-1,4,8,34.921,8.381,1.898,536.999,10.253,False,False,2.3278
2025-07-26,aws,aws-002,vm,EC2,eu-west-1,4,8,19.979,4.795,1.239,532.602,7.145,False,False,1.4147
2025-07-27,aws,aws-002,vm,EC2,eu-west-1,4,8,19.082,4.58,1.43,525.886,9.975,False,False,1.6626
2025-07-28,aws,aws-002,vm,EC2,eu-west-1,4,8,31.318,7.516,2.17,536.206,11.938,False,False,2.1316
2025-07-29,aws,aws-002,vm,EC2,eu-west-1,4,8,31.941,7.666,2.744,532.171,8.089,False,False,1.9497
2025-07-30,aws,aws-002,vm,EC2,eu-west-1,4,8,33.754,8.101,1.791,536.502,9.899,False,False,2.2529
2025-07-31,aws,aws-002,vm,EC2,eu-west-1,4,8,40.779,9.787,1.759,534.122,10.937,False,False,2.2455
2025-08-01,aws,aws-002,vm,EC2,eu-west-1,4,8,27.273,6.545,1.546,538.652,11.396,False,False,1.9341
2025-08-02,aws,aws-002,vm,EC2,eu-west-1,4,8,21.624,5.19,1.837,535.971,8.707,False,False,1.5682
2025-08-03,aws,aws-002,vm,EC2,eu-west-1,4,8,23.59,5.662,1.168,532.837,6.567,False,False,1.9044
2025-08-04,aws,aws-002,vm,EC2,eu-west-1,4,8,47.32,11.357,3.275,534.475,10.19,False,False,2.5249
2025-08-05,aws,aws-002,vm,EC2,eu-west-1,4,8,35.834,8.6,2.896,534.769,13.913,False,False,2.1067
2025-08-06,aws,aws-002,vm,EC2,eu-west-1,4,8,49.535,11.889,4.027,536.613,11.646,False,False,2.849
2025-08-07,aws,aws-002,vm,EC2,eu-west-1,4,8,36.161,8.679,2.242,538.058,7.069,False,False,2.386
2025-08-08,aws,aws-002,vm,EC2,eu-west-1,4,8,39.351,9.444,3.179,536.755,16.974,False,False,2.3928
2025-08-09,aws,aws-002,vm,EC2,eu-west-1,4,8,24.518,5.884,1.054,544.572,14.78,False,False,1.8267
2025-08-10,aws,aws-002,vm,EC2,eu-west-1,4,8,23.128,5.551,0.983,536.815,12.363,False,False,1.6626
2025-08-11,aws,aws-002,vm,EC2,eu-west-1,4,8,37.229,8.935,2.841,536.14,6.555,False,False,2.3931
2025-08-12,aws,aws-002,vm,EC2,eu-west-1,4,8,39.043,9.37,3.21,538.219,12.471,False,False,2.3529
2025-08-13,aws,aws-002,vm,EC2,eu-west-1,4,8,41.482,9.956,2.732,539.366,8.075,False,False,2.4859
2025-08-14,aws,aws-002,vm,EC2,eu-west-1,4,8,37.444,8.987,2.975,543.828,9.194,False,False,2.4688
2025-08-15,aws,aws-002,vm,EC2,eu-west-1,4,8,37.165,8.92,1.999,535.885,11.98,False,False,2.3474
2025-08-16,aws,aws-002,vm,EC2,eu-west-1,4,8,23.874,5.73,1.869,542.796,9.998,False,False,1.7823
2025-08-17,aws,aws-002,vm,EC2,eu-west-1,4,8,21.56,5.174,1.683,538.261,13.019,False,False,1.869
2025-08-18,aws,aws-002,vm,EC2,eu-west-1,4,8,33.058,7.934,1.762,539.46,9.246,False,False,2.269
2025-08-19,aws,aws-002,vm,EC2,eu-west-1,4,8,30.648,7.355,1.874,542.671,8.528,False,False,2.1673
2025-08-20,aws,aws-002,vm,EC2,eu-west-1,4,8,34.003,8.161,2.672,543.264,10.834,False,False,2.1339
2025-08-21,aws,aws-002,vm,EC2,eu-west-1,4,8,29.389,7.053,2.42,543.285,7.138,False,False,1.7576
2025-08-22,aws,aws-002,vm,EC2,eu-west-1,4,8,31.745,7.619,2.123,547.679,11.434,False,False,2.2459
2025-08-23,aws,aws-002,vm,EC2,eu-west-1,4,8,19.279,4.627,0.945,541.541,11.276,False,False,1.6207
2025-08-24,aws,aws-002,vm,EC2,eu-west-1,4,8,19.487,4.677,1.444,541.989,4.602,False,False,1.6747
2025-08-25,aws,aws-002,vm,EC2,eu-west-1,4,8,25.664,6.159,1.635,541.377,9.121,False,False,1.6973
2025-08-26,aws,aws-002,vm,EC2,eu-west-1,4,8,36.146,8.675,2.681,541.804,9.635,False,False,2.175
2025-08-27,aws,aws-002,vm,EC2,eu-west-1,4,8,38.708,9.29,2.758,542.833,6.374,False,False,2.4391
2025-08-28,aws,aws-002,vm,EC2,eu-west-1,4,8,38.099,9.144,2.386,544.214,11.321,False,False,2.1803
2025-08-29,aws,aws-002,vm,EC2,eu-west-1,4,8,30.464,7.311,2.222,547.963,9.525,False,False,2.1565
2025-08-30,aws,aws-002,vm,EC2,eu-west-1,4,8,21.641,5.194,1.156,548.828,13.557,False,False,1.729
2025-08-31,aws,aws-002,vm,EC2,eu-west-1,4,8,18.899,4.536,0.786,542.967,13.54,False,False,1.789
2025-09-01,aws,aws-002,vm,EC2,eu-west-1,4,8,31.91,7.658,2.611,547.471,12.768,False,False,2.1752
2025-09-02,aws,aws-002,vm,EC2,eu-west-1,4,8,39.0,9.36,2.816,544.876,8.037,False,False,2.3109
2025-09-03,aws,aws-002,vm,EC2,eu-west-1,4,8,38.688,9.285,2.402,546.322,14.23,False,False,2.3353
2025-09-04,aws,aws-002,vm,EC2,eu-west-1,4,8,36.605,8.785,2.764,545.928,10.213,False,False,2.406
2025-09-05,aws,aws-002,vm,EC2,eu-west-1,4,8,40.767,9.784,2.202,547.088,11.929,False,False,2.5626
2025-09-06,aws,aws-002,vm,EC2,eu-west-1,4,8,20.846,5.003,1.664,550.058,12.478,False,False,1.5287
2025-09-07,aws,aws-002,vm,EC2,eu-west-1,4,8,22.196,5.327,1.638,544.368,10.808,False,False,1.6108
2025-09-08,aws,aws-002,vm,EC2,eu-west-1,4,8,39.503,9.481,2.151,546.49,6.129,False,False,2.2536
2025-09-09,aws,aws-002,vm,EC2,eu-west-1,4,8,42.496,10.199,3.216,548.985,13.717,False,False,2.5638
2025-09-10,aws,aws-002,vm,EC2,eu-west-1,4,8,38.709,9.29,3.025,547.494,11.178,False,False,2.5526
2025-09-11,aws,aws-002,vm,EC2,eu-west-1,4,8,36.869,8.849,2.989,546.099,10.993,False,False,2.4134
2025-09-12,aws,aws-002,vm,EC2,eu-west-1,4,8,34.581,8.3,1.539,549.315,11.625,False,False,2.3337
2025-09-13,aws,aws-002,vm,EC2,eu-west-1,4,8,23.257,5.582,1.912,550.86,18.621,False,False,1.8106
2025-09-14,aws,aws-002,vm,EC2,eu-west-1,4,8,20.034,4.808,1.545,543.708,13.138,False,False,1.6311
2025-09-15,aws,aws-002,vm,EC2,eu-west-1,4,8,36.828,8.839,2.546,553.165,16.133,False,False,2.4176
2025-09-16,aws,aws-002,vm,EC2,eu-west-1,4,8,35.517,8.524,1.598,544.994,10.083,False,False,2.2797
2025-09-17,aws,aws-002,vm,EC2,eu-west-1,4,8,26.238,6.297,2.247,554.537,12.463,False,False,1.8968
2025-09-18,aws,aws-002,vm,EC2,eu-west-1,4,8,31.774,7.626,1.659,550.984,9.444,False,False,1.892
2025-09-19,aws,aws-002,vm,EC2,eu-west-1,4,8,25.967,6.232,1.213,550.039,4.42,False,False,1.6781
2025-09-20,aws,aws-002,vm,EC2,eu-west-1,4,8,16.295,3.911,0.814,553.28,9.776,False,False,1.2877
2025-09-21,aws,aws-002,vm,EC2,eu-west-1,4,8,19.016,4.564,0.961,554.553,8.724,False,False,1.6084
2025-09-22,aws,aws-002,vm,EC2,eu-west-1,4,8,26.34,6.322,2.232,551.945,8.295,False,False,1.9013
2025-09-23,aws,aws-002,vm,EC2,eu-west-1,4,8,31.79,7.63,1.445,552.211,4.276,False,False,2.1734
2025-09-24,aws,aws-002,vm,EC2,eu-west-1,4,8,38.77,9.305,3.398,552.018,9.733,False,False,2.304
2025-09-25,aws,aws-002,vm,EC2,eu-west-1,4,8,30.735,7.377,1.852,554.994,10.193,False,False,2.1304
2025-09-26,aws,aws-002,vm,EC2,eu-west-1,4,8,28.055,6.733,2.231,555.485,11.108,False,False,2.0259
2025-09-27,aws,aws-002,vm,EC2,eu-west-1,4,8,18.551,4.452,0.844,550.603,3.818,False,False,1.457
2025-09-28,aws,aws-002,vm,EC2,eu-west-1,4,8,19.721,4.733,1.5,550.438,12.009,False,False,1.7035
2025-09-29,aws,aws-002,vm,EC2,eu-west-1,4,8,34.658,8.318,2.515,557.229,5.63,False,False,1.9556
2025-04-03,aws,aws-003,db,RDS,us-west-2,1,4,19.275,4.626,0.669,250.7,11.607,False,False,0.6583
2025-04-04,aws,aws-003,db,RDS,us-west-2,1,4,19.544,4.691,0.814,250.475,8.235,False,False,0.6356
2025-04-05,aws,aws-003,db,RDS,us-west-2,1,4,10.891,2.614,0.295,249.976,18.296,False,False,0.6133
2025-04-06,aws,aws-003,db,RDS,us-west-2,1,4,10.577,2.539,0.243,245.022,12.452,False,False,0.8219
2025-04-07,aws,aws-003,db,RDS,us-west-2,1,4,21.212,5.091,0.777,252.482,16.03,False,False,0.7845
2025-04-08,aws,aws-003,db,RDS,us-west-2,1,4,18.101,4.344,0.495,250.703,14.735,False,False,0.9494
2025-04-09,aws,aws-003,db,RDS,us-west-2,1,4,20.281,4.867,0.852,252.581,5.029,False,False,0.7883
2025-04-10,aws,aws-003,db,RDS,us-west-2,1,4,18.418,4.42,0.532,256.857,12.781,False,False,0.894
2025-04-11,aws,aws-003,db,RDS,us-west-2,1,4,17.631,4.231,0.535,251.168,7.53,False,False,0.564
2025-04-12,aws,aws-003,db,RDS,us-west-2,1,4,11.004,2.641,0.391,248.462,13.904,False,False,0.5804
2025-04-13,aws,aws-003,db,RDS,us-west-2,1,4,9.489,2.277,0.344,250.582,5.341,False,False,0.5405
2025-04-14,aws,aws-003,db,RDS,us-west-2,1,4,21.798,5.232,0.953,258.974,9.137,False,False,0.6727
2025-04-15,aws,aws-003,db,RDS,us-west-2,1,4,18.155,4.357,0.583,253.557,10.129,False,False,0.6025
2025-04-16,aws,aws-003,db,RDS,us-west-2,1,4,19.499,4.68,0.404,250.606,9.383,False,False,0.5992
2025-04-17,aws,aws-003,db,RDS,us-west-2,1,4,17.899,4.296,0.482,258.996,10.149,False,False,0.9445
2025-04-18,aws,aws-003,db,RDS,us-west-2,1,4,18.412,4.419,0.635,249.881,5.983,False,False,0.681
2025-04-19,aws,aws-003,db,RDS,us-west-2,1,4,9.054,2.173,0.301,255.229,14.936,False,False,0.8824
2025-04-20,aws,aws-003,db,RDS,us-west-2,1,4,10.325,2.478,0.316,251.91,7.628,False,False,0.5632
2025-04-21,aws,aws-003,db,RDS,us-west-2,1,4,16.657,3.998,0.441,253.984,10.583,False,False,0.7163
2025-04-22,aws,aws-003,db,RDS,us-west-2,1,4,17.485,4.196,0.593,255.184,7.095,False,False,0.8019
2025-04-23,aws,aws-003,db,RDS,us-west-2,1,4,12.281,2.947,0.538,255.142,11.17,False,False,0.7699
2025-04-24,aws,aws-003,db,RDS,us-west-2,1,4,17.753,4.261,0.62,254.956,6.599,False,False,0.5647
2025-04-25,aws,aws-003,db,RDS,us-west-2,1,4,20.496,4.919,0.522,252.091,11.29,False,False,0.9677
2025-04-26,aws,aws-003,db,RDS,us-west-2,1,4,11.129,2.671,0.257,255.815,11.107,False,False,0.8488
2025-04-27,aws,aws-003,db,RDS,us-west-2,1,4,10.092,2.422,0.43,256.091,9.868,False,False,0.9014
2025-04-28,aws,aws-003,db,RDS,us-west-2,1,4,14.513,3.483,0.459,258.266,13.486,False,False,0.7395
2025-04-29,aws,aws-003,db,RDS,us-west-2,1,4,15.153,3.637,0.58,255.839,11.085,False,False,0.7665
2025-04-30,aws,aws-003,db,RDS,us-west-2,1,4,12.842,3.082,0.435,261.682,9.298,False,False,0.8401
2025-05-01,aws,aws-003,db,RDS,us-west-2,1,4,18.227,4.375,0.452,258.669,13.935,False,False,0.9871
2025-05-02,aws,aws-003,db,RDS,us-west-2,1,4,17.265,4.144,0.371,258.294,13.425,False,False,0.8194
2025-05-03,aws,aws-003,db,RDS,us-west-2,1,4,11.189,2.685,0.229,259.584,16.14,False,False,0.8742
2025-05-04,aws,aws-003,db,RDS,us-west-2,1,4,10.46,2.51,0.383,258.07,8.01,False,False,0.639
2025-05-05,aws,aws-003,db,RDS,us-west-2,1,4,17.558,4.214,0.44,262.187,8.815,False,False,0.5809
2025-05-06,aws,aws-003,db,RDS,us-west-2,1,4,20.691,4.966,0.78,261.445,12.644,False,False,0.7001
2025-05-07,aws,aws-003,db,RDS,us-west-2,1,4,20.885,5.013,0.748,262.463,12.255,False,False,0.8872
2025-05-08,aws,aws-003,db,RDS,us-west-2,1,4,20.438,4.905,0.452,258.039,10.418,False,False,0.7784
2025-05-09,aws,aws-003,db,RDS,us-west-2,1,4,18.381,4.411,0.521,260.366,10.761,False,False,0.9801
2025-05-10,aws,aws-003,db,RDS,us-west-2,1,4,11.389,2.733,0.248,261.191,12.099,False,False,0.6678
2025-05-11,aws,aws-003,db,RDS,us-west-2,1,4,11.546,2.771,0.451,258.949,9.739,False,False,0.5532
2025-05-12,aws,aws-003,db,RDS,us-west-2,1,4,19.875,4.77,0.59,258.706,8.187,False,False,0.7007
2025-05-13,aws,aws-003,db,RDS,us-west-2,1,4,21.181,5.083,0.587,261.419,5.886,False,False,0.8362
2025-05-14,aws,aws-003,db,RDS,us-west-2,1,4,19.081,4.58,0.83,257.341,14.067,False,False,0.8974
2025-05-15,aws,aws-003,db,RDS,us-west-2,1,4,13.303,3.193,0.453,263.152,8.373,False,False,0.8038
2025-05-16,aws,aws-003,db,RDS,us-west-2,1,4,19.086,4.581,0.493,265.43,12.136,False,False,0.9474
2025-05-17,aws,aws-003,db,RDS,us-west-2,1,4,11.855,2.845,0.278,271.479,8.068,False,False,0.7194
2025-05-18,aws,aws-003,db,RDS,us-west-2,1,4,11.434,2.744,0.307,264.506,7.432,False,False,0.5262
2025-05-19,aws,aws-003,db,RDS,us-west-2,1,4,16.176,3.882,0.324,267.163,8.51,False,False,0.6735
2025-05-20,aws,aws-003,db,RDS,us-west-2,1,4,17.294,4.151,0.639,261.525,13.792,False,False,0.6627
2025-05-21,aws,aws-003,db,RDS,us-west-2,1,4,14.662,3.519,0.59,261.942,13.434,False,False,0.9501
2025-05-22,aws,aws-003,db,RDS,us-west-2,1,4,15.556,3.734,0.473,264.021,12.642,False,False,0.9814
2025-05-23,aws,aws-003,db,RDS,us-west-2,1,4,16.877,4.051,0.538,263.252,15.111,False,False,0.9141
2025-05-24,aws,aws-003,db,RDS,us-west-2,1,4,8.24,1.977,0.166,266.867,7.748,False,False,0.7455
2025-05-25,aws,aws-003,db,RDS,us-west-2,1,4,9.54,2.29,0.259,266.192,10.839,False,False,0.7795
2025-05-26,aws,aws-003,db,RDS,us-west-2,1,4,15.748,3.78,0.333,267.124,10.003,False,False,0.774
2025-05-27,aws,aws-003,db,RDS,us-west-2,1,4,13.936,3.345,0.349,259.311,6.121,False,False,0.532
2025-05-28,aws,aws-003,db,RDS,us-west-2,1,4,14.112,3.387,0.542,270.205,9.378,False,False,0.8946
2025-05-29,aws,aws-003,db,RDS,us-west-2,1,4,17.699,4.248,0.555,263.384,9.606,False,False,0.8566
2025-05-30,aws,aws-003,db,RDS,us-west-2,1,4,17.561,4.215,0.607,264.874,9.168,False,False,0.8417
2025-05-31,aws,aws-003,db,RDS,us-west-2,1,4,9.197,2.207,0.326,270.776,14.865,False,False,0.6423
2025-06-01,aws,aws-003,db,RDS,us-west-2,1,4,9.499,2.28,0.393,265.065,5.99,False,False,0.4952
2025-06-02,aws,aws-003,db,RDS,us-west-2,1,4,18.074,4.338,0.478,264.993,5.858,False,False,0.5607
2025-06-03,aws,aws-003,db,RDS,us-west-2,1,4,16.291,3.91,0.374,267.646,2.475,False,False,0.6659
2025-06-04,aws,aws-003,db,RDS,us-west-2,1,4,23.251,5.58,0.471,270.954,12.172,False,False,0.8783
2025-06-05,aws,aws-003,db,RDS,us-west-2,1,4,18.979,4.555,0.688,272.061,8.285,False,False,0.9009
2025-06-06,aws,aws-003,db,RDS,us-west-2,1,4,20.186,4.845,0.465,269.259,9.771,False,False,0.7221
2025-06-07,aws,aws-003,db,RDS,us-west-2,1,4,11.629,2.791,0.237,272.443,8.052,False,False,0.7264
2025-06-08,aws,aws-003,db,RDS,us-west-2,1,4,10.074,2.418,0.202,265.397,13.208,False,False,0.9396
2025-06-09,aws,aws-003,db,RDS,us-west-2,1,4,17.116,4.108,0.69,272.111,12.442,False,False,0.7987
2025-06-10,aws,aws-003,db,RDS,us-west-2,1,4,16.622,3.989,0.359,267.915,8.169,False,False,0.7581
2025-06-11,aws,aws-003,db,RDS,us-west-2,1,4,18.141,4.354,0.688,268.615,10.312,False,False,0.9842
2025-06-12,aws,aws-003,db,RDS,us-west-2,1,4,19.6,4.704,0.845,271.692,9.853,False,False,0.7033
2025-06-13,aws,aws-003,db,RDS,us-west-2,1,4,18.081,4.339,0.447,272.316,7.451,False,False,0.8875
2025-06-14,aws,aws-003,db,RDS,us-west-2,1,4,9.882,2.372,0.39,272.34,6.343,False,False,0.7549
2025-06-15,aws,aws-003,db,RDS,us-west-2,1,4,12.651,3.036,0.332,273.816,9.593,False,False,0.6618
2025-06-16,aws,aws-003,db,RDS,us-west-2,1,4,20.188,4.845,0.747,271.972,7.217,False,False,0.9758
2025-06-17,aws,aws-003,db,RDS,us-west-2,1,4,17.72,4.253,0.58,272.511,5.546,False,False,0.8245
2025-06-18,aws,aws-003,db,RDS,us-west-2,1,4,17.291,4.15,0.681,271.728,16.978,False,False,0.8353
2025-06-19,aws,aws-003,db,RDS,us-west-2,1,4,13.997,3.359,0.295,272.498,6.639,False,False,0.6115
2025-06-20,aws,aws-003,db,RDS,us-west-2,1,4,16.215,3.892,0.698,275.166,10.533,False,False,0.6941
2025-06-21,aws,aws-003,db,RDS,us-west-2,1,4,10.042,2.41,0.306,271.55,10.712,False,False,0.7787
2025-06-22,aws,aws-003,db,RDS,us-west-2,1,4,9.999,2.4,0.382,274.057,9.985,False,False,0.8116
2025-06-23,aws,aws-003,db,RDS,us-west-2,1,4,14.263,3.423,0.37,278.477,13.868,False,False,0.6727
2025-06-24,aws,aws-003,db,RDS,us-west-2,1,4,18.616,4.468,0.595,275.667,12.302,False,False,0.7229
2025-06-25,aws,aws-003,db,RDS,us-west-2,1,4,15.874,3.81,0.559,272.813,7.128,False,False,0.8902
2025-06-26,aws,aws-003,db,RDS,us-west-2,1,4,15.522,3.725,0.47,275.998,10.313,False,False,0.8471
2025-06-27,aws,aws-003,db,RDS,us-west-2,1,4,15.641,3.754,0.357,273.226,5.676,False,False,0.9024
2025-06-28,aws,aws-003,db,RDS,us-west-2,1,4,9.089,2.181,0.267,279.764,10.961,False,False,0.9104
2025-06-29,aws,aws-003,db,RDS,us-west-2,1,4,10.031,2.408,0.34,279.676,8.464,False,False,0.6144
2025-06-30,aws,aws-003,db,RDS,us-west-2,1,4,13.866,3.328,0.496,279.078,8.203,False,False,0.915
2025-07-01,aws,aws-003,db,RDS,us-west-2,1,4,16.572,3.977,0.372,272.121,10.495,False,False,0.6064
2025-07-02,aws,aws-003,db,RDS,us-west-2,1,4,17.267,4.144,0.739,279.059,5.794,False,False,0.7883
2025-07-03,aws,aws-003,db,RDS,us-west-2,1,4,22.019,5.284,0.713,274.885,13.402,False,False,0.8157
2025-07-04,aws,aws-003,db,RDS,us-west-2,1,4,18.378,4.411,0.712,280.365,9.358,False,False,0.6855
